Condition,Bearing,Sample,HI,IsTest
40Hz10kN,Bearing3_2,45,0.9664,False
40Hz10kN,Bearing3_2,46,0.9652,False
40Hz10kN,Bearing3_2,47,0.9628,False
40Hz10kN,Bearing3_2,48,0.9588,False
40Hz10kN,Bearing3_2,49,0.9589,False
40Hz10kN,Bearing3_2,50,0.9583,False
40Hz10kN,Bearing3_2,51,0.9541,False
40Hz10kN,Bearing3_2,52,0.9516,False
40Hz10kN,Bearing3_2,53,0.9554,False
40Hz10kN,Bearing3_2,54,0.9566,False
40Hz10kN,Bearing3_2,55,0.9529,False
40Hz10kN,Bearing3_2,56,0.9569,False
40Hz10kN,Bearing3_2,57,0.9541,False
40Hz10kN,Bearing3_2,58,0.9517,False
40Hz10kN,Bearing3_2,59,0.9496,False
40Hz10kN,Bearing3_2,60,0.9527,False
40Hz10kN,Bearing3_2,61,0.9497,False
40Hz10kN,Bearing3_2,62,0.9525,False
40Hz10kN,Bearing3_2,63,0.948,False
40Hz10kN,Bearing3_2,64,0.9478,False
40Hz10kN,Bearing3_2,65,0.9486,False
40Hz10kN,Bearing3_2,66,0.9463,False
40Hz10kN,Bearing3_2,67,0.9469,False
40Hz10kN,Bearing3_2,68,0.9508,False
40Hz10kN,Bearing3_2,69,0.9504,False
40Hz10kN,Bearing3_2,70,0.9481,False
40Hz10kN,Bearing3_2,71,0.9495,False
40Hz10kN,Bearing3_2,72,0.9522,False
40Hz10kN,Bearing3_2,73,0.951,False
40Hz10kN,Bearing3_2,74,0.9497,False
40Hz10kN,Bearing3_2,75,0.9522,False
40Hz10kN,Bearing3_2,76,0.9567,False
40Hz10kN,Bearing3_2,77,0.9565,False
40Hz10kN,Bearing3_2,78,0.9605,False
40Hz10kN,Bearing3_2,79,0.9606,False
40Hz10kN,Bearing3_2,80,0.9592,False
40Hz10kN,Bearing3_2,81,0.9557,False
40Hz10kN,Bearing3_2,82,0.9539,False
40Hz10kN,Bearing3_2,83,0.9458,False
40Hz10kN,Bearing3_2,84,0.9471,False
40Hz10kN,Bearing3_2,85,0.9443,False
40Hz10kN,Bearing3_2,86,0.9449,False
40Hz10kN,Bearing3_2,87,0.9465,False
40Hz10kN,Bearing3_2,88,0.9523,False
40Hz10kN,Bearing3_2,89,0.9541,False
40Hz10kN,Bearing3_2,90,0.9553,False
40Hz10kN,Bearing3_2,91,0.9559,False
40Hz10kN,Bearing3_2,92,0.9555,False
40Hz10kN,Bearing3_2,93,0.9567,False
40Hz10kN,Bearing3_2,94,0.9563,False
40Hz10kN,Bearing3_2,95,0.9569,False
40Hz10kN,Bearing3_2,96,0.9601,False
40Hz10kN,Bearing3_2,97,0.9641,False
40Hz10kN,Bearing3_2,98,0.9664,False
40Hz10kN,Bearing3_2,99,0.9682,False
40Hz10kN,Bearing3_2,100,0.9727,False
40Hz10kN,Bearing3_2,101,0.9743,False
40Hz10kN,Bearing3_2,102,0.9758,False
40Hz10kN,Bearing3_2,103,0.9761,False
40Hz10kN,Bearing3_2,104,0.9769,False
40Hz10kN,Bearing3_2,105,0.9786,False
40Hz10kN,Bearing3_2,106,0.9765,False
40Hz10kN,Bearing3_2,107,0.9761,False
40Hz10kN,Bearing3_2,108,0.9761,False
40Hz10kN,Bearing3_2,109,0.9753,False
40Hz10kN,Bearing3_2,110,0.972,False
40Hz10kN,Bearing3_2,111,0.9735,False
40Hz10kN,Bearing3_2,112,0.9678,False
40Hz10kN,Bearing3_2,113,0.967,False
40Hz10kN,Bearing3_2,114,0.966,False
40Hz10kN,Bearing3_2,115,0.9664,False
40Hz10kN,Bearing3_2,116,0.9605,False
40Hz10kN,Bearing3_2,117,0.9597,False
40Hz10kN,Bearing3_2,118,0.9596,False
40Hz10kN,Bearing3_2,119,0.9615,False
40Hz10kN,Bearing3_2,120,0.9629,False
40Hz10kN,Bearing3_2,121,0.9695,False
40Hz10kN,Bearing3_2,122,0.9705,False
40Hz10kN,Bearing3_2,123,0.9717,False
40Hz10kN,Bearing3_2,124,0.9715,False
40Hz10kN,Bearing3_2,125,0.971,False
40Hz10kN,Bearing3_2,126,0.9664,False
40Hz10kN,Bearing3_2,127,0.971,False
40Hz10kN,Bearing3_2,128,0.9713,False
40Hz10kN,Bearing3_2,129,0.9706,False
40Hz10kN,Bearing3_2,130,0.9711,False
40Hz10kN,Bearing3_2,131,0.973,False
40Hz10kN,Bearing3_2,132,0.9743,False
40Hz10kN,Bearing3_2,133,0.9742,False
40Hz10kN,Bearing3_2,134,0.9755,False
40Hz10kN,Bearing3_2,135,0.9771,False
40Hz10kN,Bearing3_2,136,0.9798,False
40Hz10kN,Bearing3_2,137,0.9766,False
40Hz10kN,Bearing3_2,138,0.9747,False
40Hz10kN,Bearing3_2,139,0.9744,False
40Hz10kN,Bearing3_2,140,0.9694,False
40Hz10kN,Bearing3_2,141,0.967,False
40Hz10kN,Bearing3_2,142,0.9665,False
40Hz10kN,Bearing3_2,143,0.9686,False
40Hz10kN,Bearing3_2,144,0.9662,False
40Hz10kN,Bearing3_2,145,0.9627,False
40Hz10kN,Bearing3_2,146,0.9567,False
40Hz10kN,Bearing3_2,147,0.9587,False
40Hz10kN,Bearing3_2,148,0.9596,False
40Hz10kN,Bearing3_2,149,0.9599,False
40Hz10kN,Bearing3_2,150,0.9641,False
40Hz10kN,Bearing3_2,151,0.963,False
40Hz10kN,Bearing3_2,152,0.9619,False
40Hz10kN,Bearing3_2,153,0.9613,False
40Hz10kN,Bearing3_2,154,0.9621,False
40Hz10kN,Bearing3_2,155,0.9642,False
40Hz10kN,Bearing3_2,156,0.9707,False
40Hz10kN,Bearing3_2,157,0.9686,False
40Hz10kN,Bearing3_2,158,0.9667,False
40Hz10kN,Bearing3_2,159,0.9641,False
40Hz10kN,Bearing3_2,160,0.9605,False
40Hz10kN,Bearing3_2,161,0.9601,False
40Hz10kN,Bearing3_2,162,0.96,False
40Hz10kN,Bearing3_2,163,0.9559,False
40Hz10kN,Bearing3_2,164,0.9582,False
40Hz10kN,Bearing3_2,165,0.9606,False
40Hz10kN,Bearing3_2,166,0.9587,False
40Hz10kN,Bearing3_2,167,0.9551,False
40Hz10kN,Bearing3_2,168,0.9514,False
40Hz10kN,Bearing3_2,169,0.946,False
40Hz10kN,Bearing3_2,170,0.9435,False
40Hz10kN,Bearing3_2,171,0.9443,False
40Hz10kN,Bearing3_2,172,0.9459,False
40Hz10kN,Bearing3_2,173,0.9496,False
40Hz10kN,Bearing3_2,174,0.9516,False
40Hz10kN,Bearing3_2,175,0.9496,False
40Hz10kN,Bearing3_2,176,0.946,False
40Hz10kN,Bearing3_2,177,0.9464,False
40Hz10kN,Bearing3_2,178,0.9492,False
40Hz10kN,Bearing3_2,179,0.9519,False
40Hz10kN,Bearing3_2,180,0.9568,False
40Hz10kN,Bearing3_2,181,0.9619,False
40Hz10kN,Bearing3_2,182,0.9624,False
40Hz10kN,Bearing3_2,183,0.9635,False
40Hz10kN,Bearing3_2,184,0.9662,False
40Hz10kN,Bearing3_2,185,0.9638,False
40Hz10kN,Bearing3_2,186,0.9646,False
40Hz10kN,Bearing3_2,187,0.9679,False
40Hz10kN,Bearing3_2,188,0.9699,False
40Hz10kN,Bearing3_2,189,0.9658,False
40Hz10kN,Bearing3_2,190,0.9674,False
40Hz10kN,Bearing3_2,191,0.9672,False
40Hz10kN,Bearing3_2,192,0.9691,False
40Hz10kN,Bearing3_2,193,0.9659,False
40Hz10kN,Bearing3_2,194,0.97,False
40Hz10kN,Bearing3_2,195,0.971,False
40Hz10kN,Bearing3_2,196,0.9695,False
40Hz10kN,Bearing3_2,197,0.9647,False
40Hz10kN,Bearing3_2,198,0.9664,False
40Hz10kN,Bearing3_2,199,0.9636,False
40Hz10kN,Bearing3_2,200,0.9599,False
40Hz10kN,Bearing3_2,201,0.9566,False
40Hz10kN,Bearing3_2,202,0.953,False
40Hz10kN,Bearing3_2,203,0.9543,False
40Hz10kN,Bearing3_2,204,0.954,False
40Hz10kN,Bearing3_2,205,0.9575,False
40Hz10kN,Bearing3_2,206,0.9651,False
40Hz10kN,Bearing3_2,207,0.9729,False
40Hz10kN,Bearing3_2,208,0.9731,False
40Hz10kN,Bearing3_2,209,0.9743,False
40Hz10kN,Bearing3_2,210,0.977,False
40Hz10kN,Bearing3_2,211,0.9744,False
40Hz10kN,Bearing3_2,212,0.9705,False
40Hz10kN,Bearing3_2,213,0.9663,False
40Hz10kN,Bearing3_2,214,0.969,False
40Hz10kN,Bearing3_2,215,0.969,False
40Hz10kN,Bearing3_2,216,0.9688,False
40Hz10kN,Bearing3_2,217,0.9724,False
40Hz10kN,Bearing3_2,218,0.9767,False
40Hz10kN,Bearing3_2,219,0.9716,False
40Hz10kN,Bearing3_2,220,0.9715,False
40Hz10kN,Bearing3_2,221,0.9743,False
40Hz10kN,Bearing3_2,222,0.9755,False
40Hz10kN,Bearing3_2,223,0.9766,False
40Hz10kN,Bearing3_2,224,0.982,False
40Hz10kN,Bearing3_2,225,0.9752,False
40Hz10kN,Bearing3_2,226,0.9749,False
40Hz10kN,Bearing3_2,227,0.9728,False
40Hz10kN,Bearing3_2,228,0.9737,False
40Hz10kN,Bearing3_2,229,0.972,False
40Hz10kN,Bearing3_2,230,0.9789,False
40Hz10kN,Bearing3_2,231,0.9751,False
40Hz10kN,Bearing3_2,232,0.9751,False
40Hz10kN,Bearing3_2,233,0.9731,False
40Hz10kN,Bearing3_2,234,0.9732,False
40Hz10kN,Bearing3_2,235,0.9713,False
40Hz10kN,Bearing3_2,236,0.9752,False
40Hz10kN,Bearing3_2,237,0.9722,False
40Hz10kN,Bearing3_2,238,0.9748,False
40Hz10kN,Bearing3_2,239,0.977,False
40Hz10kN,Bearing3_2,240,0.9795,False
40Hz10kN,Bearing3_2,241,0.9774,False
40Hz10kN,Bearing3_2,242,0.9822,False
40Hz10kN,Bearing3_2,243,0.9801,False
40Hz10kN,Bearing3_2,244,0.9784,False
40Hz10kN,Bearing3_2,245,0.9757,False
40Hz10kN,Bearing3_2,246,0.9764,False
40Hz10kN,Bearing3_2,247,0.9746,False
40Hz10kN,Bearing3_2,248,0.9745,False
40Hz10kN,Bearing3_2,249,0.9755,False
40Hz10kN,Bearing3_2,250,0.9756,False
40Hz10kN,Bearing3_2,251,0.9773,False
40Hz10kN,Bearing3_2,252,0.9772,False
40Hz10kN,Bearing3_2,253,0.9772,False
40Hz10kN,Bearing3_2,254,0.9787,False
40Hz10kN,Bearing3_2,255,0.9835,False
40Hz10kN,Bearing3_2,256,0.9815,False
40Hz10kN,Bearing3_2,257,0.9778,False
40Hz10kN,Bearing3_2,258,0.9786,False
40Hz10kN,Bearing3_2,259,0.9704,False
40Hz10kN,Bearing3_2,260,0.967,False
40Hz10kN,Bearing3_2,261,0.9682,False
40Hz10kN,Bearing3_2,262,0.9726,False
40Hz10kN,Bearing3_2,263,0.9694,False
40Hz10kN,Bearing3_2,264,0.9752,False
40Hz10kN,Bearing3_2,265,0.9746,False
40Hz10kN,Bearing3_2,266,0.9749,False
40Hz10kN,Bearing3_2,267,0.9754,False
40Hz10kN,Bearing3_2,268,0.9789,False
40Hz10kN,Bearing3_2,269,0.9796,False
40Hz10kN,Bearing3_2,270,0.978,False
40Hz10kN,Bearing3_2,271,0.9777,False
40Hz10kN,Bearing3_2,272,0.9773,False
40Hz10kN,Bearing3_2,273,0.9741,False
40Hz10kN,Bearing3_2,274,0.9734,False
40Hz10kN,Bearing3_2,275,0.9707,False
40Hz10kN,Bearing3_2,276,0.9712,False
40Hz10kN,Bearing3_2,277,0.9736,False
40Hz10kN,Bearing3_2,278,0.9763,False
40Hz10kN,Bearing3_2,279,0.9756,False
40Hz10kN,Bearing3_2,280,0.9785,False
40Hz10kN,Bearing3_2,281,0.9779,False
40Hz10kN,Bearing3_2,282,0.9768,False
40Hz10kN,Bearing3_2,283,0.9748,False
40Hz10kN,Bearing3_2,284,0.9763,False
40Hz10kN,Bearing3_2,285,0.9757,False
40Hz10kN,Bearing3_2,286,0.9714,False
40Hz10kN,Bearing3_2,287,0.9699,False
40Hz10kN,Bearing3_2,288,0.9673,False
40Hz10kN,Bearing3_2,289,0.9683,False
40Hz10kN,Bearing3_2,290,0.9709,False
40Hz10kN,Bearing3_2,291,0.9716,False
40Hz10kN,Bearing3_2,292,0.9653,False
40Hz10kN,Bearing3_2,293,0.9665,False
40Hz10kN,Bearing3_2,294,0.9662,False
40Hz10kN,Bearing3_2,295,0.963,False
40Hz10kN,Bearing3_2,296,0.968,False
40Hz10kN,Bearing3_2,297,0.9755,False
40Hz10kN,Bearing3_2,298,0.9779,False
40Hz10kN,Bearing3_2,299,0.9742,False
40Hz10kN,Bearing3_2,300,0.9776,False
40Hz10kN,Bearing3_2,301,0.9777,False
40Hz10kN,Bearing3_2,302,0.9785,False
40Hz10kN,Bearing3_2,303,0.977,False
40Hz10kN,Bearing3_2,304,0.9782,False
40Hz10kN,Bearing3_2,305,0.9759,False
40Hz10kN,Bearing3_2,306,0.975,False
40Hz10kN,Bearing3_2,307,0.9747,False
40Hz10kN,Bearing3_2,308,0.9771,False
40Hz10kN,Bearing3_2,309,0.9796,False
40Hz10kN,Bearing3_2,310,0.9795,False
40Hz10kN,Bearing3_2,311,0.9783,False
40Hz10kN,Bearing3_2,312,0.9782,False
40Hz10kN,Bearing3_2,313,0.9799,False
40Hz10kN,Bearing3_2,314,0.9737,False
40Hz10kN,Bearing3_2,315,0.9765,False
40Hz10kN,Bearing3_2,316,0.9773,False
40Hz10kN,Bearing3_2,317,0.9769,False
40Hz10kN,Bearing3_2,318,0.9765,False
40Hz10kN,Bearing3_2,319,0.9845,False
40Hz10kN,Bearing3_2,320,0.9859,False
40Hz10kN,Bearing3_2,321,0.9822,False
40Hz10kN,Bearing3_2,322,0.9807,False
40Hz10kN,Bearing3_2,323,0.9756,False
40Hz10kN,Bearing3_2,324,0.9651,False
40Hz10kN,Bearing3_2,325,0.9629,False
40Hz10kN,Bearing3_2,326,0.969,False
40Hz10kN,Bearing3_2,327,0.9691,False
40Hz10kN,Bearing3_2,328,0.9655,False
40Hz10kN,Bearing3_2,329,0.9739,False
40Hz10kN,Bearing3_2,330,0.9698,False
40Hz10kN,Bearing3_2,331,0.9673,False
40Hz10kN,Bearing3_2,332,0.9694,False
40Hz10kN,Bearing3_2,333,0.9753,False
40Hz10kN,Bearing3_2,334,0.9765,False
40Hz10kN,Bearing3_2,335,0.9768,False
40Hz10kN,Bearing3_2,336,0.9767,False
40Hz10kN,Bearing3_2,337,0.9759,False
40Hz10kN,Bearing3_2,338,0.9717,False
40Hz10kN,Bearing3_2,339,0.9665,False
40Hz10kN,Bearing3_2,340,0.9709,False
40Hz10kN,Bearing3_2,341,0.9692,False
40Hz10kN,Bearing3_2,342,0.9718,False
40Hz10kN,Bearing3_2,343,0.9751,False
40Hz10kN,Bearing3_2,344,0.9781,False
40Hz10kN,Bearing3_2,345,0.9753,False
40Hz10kN,Bearing3_2,346,0.9758,False
40Hz10kN,Bearing3_2,347,0.9727,False
40Hz10kN,Bearing3_2,348,0.9768,False
40Hz10kN,Bearing3_2,349,0.9772,False
40Hz10kN,Bearing3_2,350,0.9793,False
40Hz10kN,Bearing3_2,351,0.9818,False
40Hz10kN,Bearing3_2,352,0.9839,False
40Hz10kN,Bearing3_2,353,0.9754,False
40Hz10kN,Bearing3_2,354,0.9744,False
40Hz10kN,Bearing3_2,355,0.971,False
40Hz10kN,Bearing3_2,356,0.9643,False
40Hz10kN,Bearing3_2,357,0.9617,False
40Hz10kN,Bearing3_2,358,0.9675,False
40Hz10kN,Bearing3_2,359,0.9693,False
40Hz10kN,Bearing3_2,360,0.97,False
40Hz10kN,Bearing3_2,361,0.9783,False
40Hz10kN,Bearing3_2,362,0.98,False
40Hz10kN,Bearing3_2,363,0.9814,False
40Hz10kN,Bearing3_2,364,0.9802,False
40Hz10kN,Bearing3_2,365,0.9837,False
40Hz10kN,Bearing3_2,366,0.9802,False
40Hz10kN,Bearing3_2,367,0.9763,False
40Hz10kN,Bearing3_2,368,0.9739,False
40Hz10kN,Bearing3_2,369,0.9737,False
40Hz10kN,Bearing3_2,370,0.9685,False
40Hz10kN,Bearing3_2,371,0.9698,False
40Hz10kN,Bearing3_2,372,0.9737,False
40Hz10kN,Bearing3_2,373,0.974,False
40Hz10kN,Bearing3_2,374,0.9686,False
40Hz10kN,Bearing3_2,375,0.9711,False
40Hz10kN,Bearing3_2,376,0.9696,False
40Hz10kN,Bearing3_2,377,0.9657,False
40Hz10kN,Bearing3_2,378,0.9654,False
40Hz10kN,Bearing3_2,379,0.9674,False
40Hz10kN,Bearing3_2,380,0.967,False
40Hz10kN,Bearing3_2,381,0.9657,False
40Hz10kN,Bearing3_2,382,0.9647,False
40Hz10kN,Bearing3_2,383,0.9655,False
40Hz10kN,Bearing3_2,384,0.9688,False
40Hz10kN,Bearing3_2,385,0.9677,False
40Hz10kN,Bearing3_2,386,0.9633,False
40Hz10kN,Bearing3_2,387,0.9632,False
40Hz10kN,Bearing3_2,388,0.9587,False
40Hz10kN,Bearing3_2,389,0.9553,False
40Hz10kN,Bearing3_2,390,0.9542,False
40Hz10kN,Bearing3_2,391,0.9592,False
40Hz10kN,Bearing3_2,392,0.957,False
40Hz10kN,Bearing3_2,393,0.959,False
40Hz10kN,Bearing3_2,394,0.9636,False
40Hz10kN,Bearing3_2,395,0.966,False
40Hz10kN,Bearing3_2,396,0.966,False
40Hz10kN,Bearing3_2,397,0.9697,False
40Hz10kN,Bearing3_2,398,0.972,False
40Hz10kN,Bearing3_2,399,0.9624,False
40Hz10kN,Bearing3_2,400,0.9625,False
40Hz10kN,Bearing3_2,401,0.962,False
40Hz10kN,Bearing3_2,402,0.9637,False
40Hz10kN,Bearing3_2,403,0.9629,False
40Hz10kN,Bearing3_2,404,0.9717,False
40Hz10kN,Bearing3_2,405,0.9721,False
40Hz10kN,Bearing3_2,406,0.9746,False
40Hz10kN,Bearing3_2,407,0.9734,False
40Hz10kN,Bearing3_2,408,0.9748,False
40Hz10kN,Bearing3_2,409,0.9735,False
40Hz10kN,Bearing3_2,410,0.9742,False
40Hz10kN,Bearing3_2,411,0.9734,False
40Hz10kN,Bearing3_2,412,0.9778,False
40Hz10kN,Bearing3_2,413,0.977,False
40Hz10kN,Bearing3_2,414,0.9775,False
40Hz10kN,Bearing3_2,415,0.9797,False
40Hz10kN,Bearing3_2,416,0.9784,False
40Hz10kN,Bearing3_2,417,0.9771,False
40Hz10kN,Bearing3_2,418,0.9778,False
40Hz10kN,Bearing3_2,419,0.9792,False
40Hz10kN,Bearing3_2,420,0.9771,False
40Hz10kN,Bearing3_2,421,0.978,False
40Hz10kN,Bearing3_2,422,0.9761,False
40Hz10kN,Bearing3_2,423,0.9758,False
40Hz10kN,Bearing3_2,424,0.9728,False
40Hz10kN,Bearing3_2,425,0.968,False
40Hz10kN,Bearing3_2,426,0.9673,False
40Hz10kN,Bearing3_2,427,0.9671,False
40Hz10kN,Bearing3_2,428,0.9665,False
40Hz10kN,Bearing3_2,429,0.9675,False
40Hz10kN,Bearing3_2,430,0.9706,False
40Hz10kN,Bearing3_2,431,0.966,False
40Hz10kN,Bearing3_2,432,0.9656,False
40Hz10kN,Bearing3_2,433,0.9641,False
40Hz10kN,Bearing3_2,434,0.9642,False
40Hz10kN,Bearing3_2,435,0.9665,False
40Hz10kN,Bearing3_2,436,0.9702,False
40Hz10kN,Bearing3_2,437,0.9654,False
40Hz10kN,Bearing3_2,438,0.9629,False
40Hz10kN,Bearing3_2,439,0.9619,False
40Hz10kN,Bearing3_2,440,0.9603,False
40Hz10kN,Bearing3_2,441,0.957,False
40Hz10kN,Bearing3_2,442,0.9632,False
40Hz10kN,Bearing3_2,443,0.9651,False
40Hz10kN,Bearing3_2,444,0.9618,False
40Hz10kN,Bearing3_2,445,0.9633,False
40Hz10kN,Bearing3_2,446,0.9664,False
40Hz10kN,Bearing3_2,447,0.9665,False
40Hz10kN,Bearing3_2,448,0.9698,False
40Hz10kN,Bearing3_2,449,0.9757,False
40Hz10kN,Bearing3_2,450,0.9778,False
40Hz10kN,Bearing3_2,451,0.9802,False
40Hz10kN,Bearing3_2,452,0.9812,False
40Hz10kN,Bearing3_2,453,0.9806,False
40Hz10kN,Bearing3_2,454,0.9812,False
40Hz10kN,Bearing3_2,455,0.9781,False
40Hz10kN,Bearing3_2,456,0.979,False
40Hz10kN,Bearing3_2,457,0.9776,False
40Hz10kN,Bearing3_2,458,0.9768,False
40Hz10kN,Bearing3_2,459,0.9762,False
40Hz10kN,Bearing3_2,460,0.9807,False
40Hz10kN,Bearing3_2,461,0.9733,False
40Hz10kN,Bearing3_2,462,0.9723,False
40Hz10kN,Bearing3_2,463,0.9694,False
40Hz10kN,Bearing3_2,464,0.9713,False
40Hz10kN,Bearing3_2,465,0.969,False
40Hz10kN,Bearing3_2,466,0.9739,False
40Hz10kN,Bearing3_2,467,0.9753,False
40Hz10kN,Bearing3_2,468,0.9793,False
40Hz10kN,Bearing3_2,469,0.9774,False
40Hz10kN,Bearing3_2,470,0.9777,False
40Hz10kN,Bearing3_2,471,0.979,False
40Hz10kN,Bearing3_2,472,0.9794,False
40Hz10kN,Bearing3_2,473,0.9815,False
40Hz10kN,Bearing3_2,474,0.9793,False
40Hz10kN,Bearing3_2,475,0.9781,False
40Hz10kN,Bearing3_2,476,0.9796,False
40Hz10kN,Bearing3_2,477,0.98,False
40Hz10kN,Bearing3_2,478,0.9788,False
40Hz10kN,Bearing3_2,479,0.981,False
40Hz10kN,Bearing3_2,480,0.9817,False
40Hz10kN,Bearing3_2,481,0.9815,False
40Hz10kN,Bearing3_2,482,0.9817,False
40Hz10kN,Bearing3_2,483,0.9802,False
40Hz10kN,Bearing3_2,484,0.9785,False
40Hz10kN,Bearing3_2,485,0.9774,False
40Hz10kN,Bearing3_2,486,0.974,False
40Hz10kN,Bearing3_2,487,0.9723,False
40Hz10kN,Bearing3_2,488,0.9722,False
40Hz10kN,Bearing3_2,489,0.9721,False
40Hz10kN,Bearing3_2,490,0.9663,False
40Hz10kN,Bearing3_2,491,0.968,False
40Hz10kN,Bearing3_2,492,0.9685,False
40Hz10kN,Bearing3_2,493,0.9643,False
40Hz10kN,Bearing3_2,494,0.9668,False
40Hz10kN,Bearing3_2,495,0.9637,False
40Hz10kN,Bearing3_2,496,0.9625,False
40Hz10kN,Bearing3_2,497,0.9595,False
40Hz10kN,Bearing3_2,498,0.9651,False
40Hz10kN,Bearing3_2,499,0.9637,False
40Hz10kN,Bearing3_2,500,0.9718,False
40Hz10kN,Bearing3_2,501,0.9728,False
40Hz10kN,Bearing3_2,502,0.9753,False
40Hz10kN,Bearing3_2,503,0.9749,False
40Hz10kN,Bearing3_2,504,0.9758,False
40Hz10kN,Bearing3_2,505,0.9773,False
40Hz10kN,Bearing3_2,506,0.9777,False
40Hz10kN,Bearing3_2,507,0.9782,False
40Hz10kN,Bearing3_2,508,0.9735,False
40Hz10kN,Bearing3_2,509,0.9734,False
40Hz10kN,Bearing3_2,510,0.9729,False
40Hz10kN,Bearing3_2,511,0.9677,False
40Hz10kN,Bearing3_2,512,0.9644,False
40Hz10kN,Bearing3_2,513,0.9658,False
40Hz10kN,Bearing3_2,514,0.9652,False
40Hz10kN,Bearing3_2,515,0.9646,False
40Hz10kN,Bearing3_2,516,0.9689,False
40Hz10kN,Bearing3_2,517,0.9732,False
40Hz10kN,Bearing3_2,518,0.9725,False
40Hz10kN,Bearing3_2,519,0.9731,False
40Hz10kN,Bearing3_2,520,0.972,False
40Hz10kN,Bearing3_2,521,0.971,False
40Hz10kN,Bearing3_2,522,0.9689,False
40Hz10kN,Bearing3_2,523,0.972,False
40Hz10kN,Bearing3_2,524,0.968,False
40Hz10kN,Bearing3_2,525,0.9672,False
40Hz10kN,Bearing3_2,526,0.9632,False
40Hz10kN,Bearing3_2,527,0.9637,False
40Hz10kN,Bearing3_2,528,0.9603,False
40Hz10kN,Bearing3_2,529,0.9652,False
40Hz10kN,Bearing3_2,530,0.9682,False
40Hz10kN,Bearing3_2,531,0.9753,False
40Hz10kN,Bearing3_2,532,0.9774,False
40Hz10kN,Bearing3_2,533,0.9773,False
40Hz10kN,Bearing3_2,534,0.9745,False
40Hz10kN,Bearing3_2,535,0.9731,False
40Hz10kN,Bearing3_2,536,0.9699,False
40Hz10kN,Bearing3_2,537,0.9703,False
40Hz10kN,Bearing3_2,538,0.9745,False
40Hz10kN,Bearing3_2,539,0.976,False
40Hz10kN,Bearing3_2,540,0.9738,False
40Hz10kN,Bearing3_2,541,0.9761,False
40Hz10kN,Bearing3_2,542,0.9746,False
40Hz10kN,Bearing3_2,543,0.9751,False
40Hz10kN,Bearing3_2,544,0.9723,False
40Hz10kN,Bearing3_2,545,0.9758,False
40Hz10kN,Bearing3_2,546,0.9786,False
40Hz10kN,Bearing3_2,547,0.9762,False
40Hz10kN,Bearing3_2,548,0.976,False
40Hz10kN,Bearing3_2,549,0.9812,False
40Hz10kN,Bearing3_2,550,0.9794,False
40Hz10kN,Bearing3_2,551,0.9733,False
40Hz10kN,Bearing3_2,552,0.9713,False
40Hz10kN,Bearing3_2,553,0.9685,False
40Hz10kN,Bearing3_2,554,0.9685,False
40Hz10kN,Bearing3_2,555,0.9701,False
40Hz10kN,Bearing3_2,556,0.9751,False
40Hz10kN,Bearing3_2,557,0.9762,False
40Hz10kN,Bearing3_2,558,0.9772,False
40Hz10kN,Bearing3_2,559,0.9765,False
40Hz10kN,Bearing3_2,560,0.9779,False
40Hz10kN,Bearing3_2,561,0.9787,False
40Hz10kN,Bearing3_2,562,0.9828,False
40Hz10kN,Bearing3_2,563,0.9835,False
40Hz10kN,Bearing3_2,564,0.9841,False
40Hz10kN,Bearing3_2,565,0.985,False
40Hz10kN,Bearing3_2,566,0.9797,False
40Hz10kN,Bearing3_2,567,0.9811,False
40Hz10kN,Bearing3_2,568,0.9832,False
40Hz10kN,Bearing3_2,569,0.9828,False
40Hz10kN,Bearing3_2,570,0.9792,False
40Hz10kN,Bearing3_2,571,0.9817,False
40Hz10kN,Bearing3_2,572,0.9787,False
40Hz10kN,Bearing3_2,573,0.9781,False
40Hz10kN,Bearing3_2,574,0.9723,False
40Hz10kN,Bearing3_2,575,0.9721,False
40Hz10kN,Bearing3_2,576,0.9736,False
40Hz10kN,Bearing3_2,577,0.972,False
40Hz10kN,Bearing3_2,578,0.9705,False
40Hz10kN,Bearing3_2,579,0.9742,False
40Hz10kN,Bearing3_2,580,0.9763,False
40Hz10kN,Bearing3_2,581,0.9763,False
40Hz10kN,Bearing3_2,582,0.9793,False
40Hz10kN,Bearing3_2,583,0.9818,False
40Hz10kN,Bearing3_2,584,0.9817,False
40Hz10kN,Bearing3_2,585,0.9813,False
40Hz10kN,Bearing3_2,586,0.9819,False
40Hz10kN,Bearing3_2,587,0.9809,False
40Hz10kN,Bearing3_2,588,0.981,False
40Hz10kN,Bearing3_2,589,0.9834,False
40Hz10kN,Bearing3_2,590,0.9841,False
40Hz10kN,Bearing3_2,591,0.9833,False
40Hz10kN,Bearing3_2,592,0.9786,False
40Hz10kN,Bearing3_2,593,0.9775,False
40Hz10kN,Bearing3_2,594,0.974,False
40Hz10kN,Bearing3_2,595,0.9718,False
40Hz10kN,Bearing3_2,596,0.9656,False
40Hz10kN,Bearing3_2,597,0.9713,False
40Hz10kN,Bearing3_2,598,0.9722,False
40Hz10kN,Bearing3_2,599,0.9737,False
40Hz10kN,Bearing3_2,600,0.9748,False
40Hz10kN,Bearing3_2,601,0.9775,False
40Hz10kN,Bearing3_2,602,0.9747,False
40Hz10kN,Bearing3_2,603,0.9749,False
40Hz10kN,Bearing3_2,604,0.9753,False
40Hz10kN,Bearing3_2,605,0.9746,False
